place_id,name,keyword,latitude,longitude
ChIJSeEWRORvREARG1iaInaEJrA,Taste me-თეისთ მი,pizza,41.7891175,44.753636
ChIJmTykmyNvREARILyvS5UN2Bg,MaGu Asian Restaurant,pizza,41.7922857,44.7575654
ChIJqyOrVwBvREARKNFGlouwfmQ,George's shawerma,pizza,41.7874331,44.7416747
ChIJ88u5MIFtREARJbFERnHZKbw,Panuozzo•პანუოცო დიღომი,pizza,41.7880975,44.7710784
ChIJmQNc3zNzREARSoQBK7zTzhA,Pomodorissimo Dighomi• პომოდორისიმო დიღომი,pizza,41.7880274,44.77085450000001
ChIJ04g5Q8xtREARq36mTTWGVd8,Green Buffet N1•მწვანე ბუფეტი N1,pizza,41.7961789,44.7644387
ChIJewmkBN1zREARy9Di6ZyfkuQ,Helmetarium,pizza,41.7966871,44.7710555
ChIJ2S66KnlvREAR-jHmtDvA5n0,Lazuri Bakery,pizza,41.8002294,44.7712308
ChIJGbFTfWNtREARNEt9Bc2C8Fg,AT BAKELAB Dighomi,pizza,41.7868289,44.7824111
ChIJA4RjHQBtREARuhXWvZGVXfU,PAZZA,pizza,41.796004,44.8096921
ChIJaZJO1aFtREARO9pVjyXAlbI,Pizza Desi Tadka indian food/Tiffen sarvice available,pizza,41.7834902,44.7993403
ChIJ5aiGqrVtREARFQCAnCOpCo8,Dioskuria,pizza,41.7877224,44.8049749
ChIJWZENlSxtREARbp8_AYA37IU,Shawarma Madliani,pizza,41.7948674,44.8091659
ChIJy1K6wNVtREAReXYfaAfzuyI,Subway,pizza,41.7865399,44.8016134
ChIJH4shSwBtREARRGEYQit5Vns,Subway,pizza,41.7850411,44.7989983
ChIJCzk_dQBtREARb5BgAEd3yfw,Bacco,pizza,41.7919332,44.81446529999999
ChIJTQYMI0FsREARTOhPRMOEeNo,Ronny's Pizza,pizza,41.79731820000001,44.825738
ChIJWxqVf7JtREARfKvlqV6_WGA,Berlin Doner Kebab,pizza,41.7901391,44.8182983
ChIJYXF9wL0NREAR9l7KiwVqOvU,Chicago Style,pizza,41.7919571,44.8244236
ChIJ1dNnNwBtREARjot9VwNH4EY,პიცა ექსპრესი • Pizza Express,pizza,41.7884268,44.815729
ChIJl7YakoFtREARzzhOW2uJNgE,Domino's Pizza,pizza,41.7929337,44.8172483
ChIJ1c7_fkhsREAROMhPwjYNYFU,Machakhela,pizza,41.7943319,44.8184064
ChIJB0xaiE1sREARTsHp0UQRm6U,Rumi Hall,pizza,41.7867774,44.8193483
ChIJ_SlASRENREARIhCFkhj2gVM,Starling Pizza,pizza,41.8120315,44.7723921
ChIJ4_08T4huREARx0l4yLZurQ4,რესტორანი ბერმუხა • Restaurant Bermukha,pizza,41.8082496,44.7720548
ChIJTZ_nTGhvREARD_tTdTG2z-4,Austrian Brewery,pizza,41.81568840000001,44.7709873
ChIJ4xvW3LBtREARVqlO1tclZps,Akatsuki Pasta,pizza,41.8043704,44.8297541
ChIJczfnT-0NREARZ9rkvUp48F8,Bar-Restaurant C'est la vie,pizza,41.8250754,44.7323362
ChIJKTpvzrdvREARIlAxl65DNQg,Pide land,pizza,41.816879,44.7725564
ChIJR0RBn9FzREARlNqDf0ikyAI,PAUL,kfc,41.7105104,44.7541185
ChIJb4xaFLwNREARYDWndk2R114,City Chicken,kfc,41.7069789,44.7850584
ChIJfZLePTQNREARwpDdppVP_So,Wrap Master,kfc,41.7059704,44.7841323
ChIJibK0Z8kNREAR6nbENOoGiAc,იმფერი • Imperi,kfc,41.7035601,44.781211
ChIJV-BNmAgNREARSXCV40liTEc,Istanbul Doner Tavisuplebis,kfc,41.6943746,44.802381
ChIJcVwWDjoNREARdyxGpljPdxw,SushiMan,kfc,41.7225144,44.7471966
ChIJi2eH1lhzREARVFwLQR4kujk,KFC,kfc,41.7237015,44.7766646
ChIJE8mZ109zREARjnF__edLU8s,City Chicken,kfc,41.7207811,44.7780184
ChIJxZYfjddyREARQeHLXK69eQw,KFC,kfc,41.7208556,44.7748868
ChIJS7cZZCgNREARYXchHlNw9lA,Ankara Style Restaurant,kfc,41.7114738,44.7957263
ChIJ51nlAAFzREARqF_r8vSKuPE,Restaurant,kfc,41.7268268,44.783994
ChIJ6UnXXSgNREAReAJk3P8wAyU,Nasimi,kfc,41.711598,44.7956096
ChIJnctx69NyREARBm6scjlvspc,Georgian House,kfc,41.7204746,44.7858683
ChIJX4cAIkMNREARuyjcGHjTWIM,Bd Halal Shawarma & indian food,kfc,41.7110123,44.8004168
ChIJMX9CCUoTREARqWVCMeGrR-g,MacShaurma,kfc,41.7121946,44.8779349
ChIJK8AZ0dNzREARaDKsAuXbBJU,Skhva,kfc,41.7373757,44.7541921
ChIJmX_VPZ5tREAR6dgML5FdkLM,KFC,kfc,41.7889202,44.7654261
ChIJn5PnFABtREARgGG2egoHe00,Kfc gldani plaza,kfc,41.79348290000001,44.8177344
ChIJmWYZZwBvREARjyWZSG5IK-g,KFC TBILISI MALL,kfc,41.8159528,44.7722929
ChIJcQW3MfcMREARuW5WGPYEtZ0,Seidabadi,mcdonald,41.6897365,44.8095157
ChIJAz9NqdAMREARgfIPXXZt2bg,Maharajah Restaurant Tbilisi,mcdonald,41.6899442,44.8085485
ChIJMectvzINREARfbdfd2icUSs,"Khushi Indian Restaurant 1, TBILISI",mcdonald,41.7097389,44.7843101
ChIJDw_ieQANREARI3u_pCT5_z8,Bangkok Tbilisi,mcdonald,41.6947787,44.8001894
ChIJyRgIHbgNREARNEaDRr6Z0Ko,Entrée,mcdonald,41.7089604,44.797588
ChIJZYfRHccNREARiU6A62dG4yg,Chika,mcdonald,41.70515839999999,44.7895331
ChIJw-UYxe8MREARVHsnkTJIAgo,1001 Nights Restaurant,mcdonald,41.693018,44.80294809999999
ChIJ--K53BFzREARfsiezmYoTQI,Sushi Room,mcdonald,41.7234662,44.7378929
ChIJeSICzZRzREAR0QkBB5o6MWk,McDonald's Delisi,mcdonald,41.7253811,44.7473306
ChIJj2EGXABzREARncK4GJ9ckjg,McDonald's,mcdonald,41.7246505,44.7756567
ChIJFSHTESkNREAR2Eqr_K81WGs,Supra,mcdonald,41.7129743,44.7946526
ChIJE-t_9CsNREAREvBxchoDUZo,Mafshalia,mcdonald,41.7154813,44.7931645
ChIJo1FqEqNzREARDfpre9vFSgs,McDonald's Nadzaladevi,mcdonald,41.7499311,44.7848743
ChIJn7AtFBhtREAREcZZBZc_wHU,ხაშის სახლი • Khashi House,mcdonald,41.7884536,44.808832
ChIJO4It-0tsREARlMuugn6FLFk,McDonald's,mcdonald,41.7904356,44.8148421
ChIJz5ICT0UMREARehHw94z48vE,Restaurant Ortachala,wendy's,41.6821286,44.8268978
ChIJ2QXQeNoMREARIVwG6FClBo0,Lolita,wendy's,41.7056474,44.7869476
ChIJpdAfHjNzREARwMt3mObTQ3s,Wendy's,wendy's,41.7092576,44.7688786
ChIJd4AbDd8MREARCKndST_6dCE,Food palace,wendy's,41.7052834,44.801025
ChIJaVNX8ClzREARAkR1m70Xt3U,Pasanauri,wendy's,41.717453,44.7772167
ChIJaSh2SMANREAReqN63nbxq4o,Order,wendy's,41.7163752,44.7975717
ChIJxSSZOL9tREAROPcMh9qsBsU,რესტორანი,wendy's,41.8002642,44.8241812
ChIJc4cSRhVsREARu7EcIRbFqCI,Wendy's Georgia,wendy's,41.801852,44.8271849
ChIJM8zonPgNREARVq9ookJSVUc,Cafe Palermo,domino's,41.6911283,44.81621330000001
ChIJV9D3RL0NREARl1T2uWGpOn0,NamiVels - ნამი ველს,domino's,41.6919446,44.8115872
ChIJTzc4FoINREARlZ8GS_nn8zg,Domino's Pizza,domino's,41.6832387,44.8407123
ChIJ-130uYlzREAREOGDqHtGPTg,Domino's Pizza,domino's,41.7092645,44.77416729999999
ChIJsTrqTsUMREARGgk_XddC4ZA,Rainers,domino's,41.7036642,44.7844381
ChIJD_W1APAMREARsQKWeyuCnHA,Nikolozi,domino's,41.6934421,44.8058649
ChIJmR8TYddyREARe4fPygL3TIk,Domino's Pizza,domino's,41.7221696,44.776969
ChIJf5ciNgAJREARzIqzeNQq71I,შაურმა რატატუი,shawarma,41.6144641,44.789932
ChIJQS6wuEAMREAR3iMaQoVboR0,Shaurma,shawarma,41.6750504,44.8303305
ChIJLbb_-a8NREARbwvFPxICR3o,Shaurma Hub,shawarma,41.6742187,44.8559541
ChIJZSJhwwIPREARTBmmWygczmY,SaurMeals,shawarma,41.6599834,44.89102279999999
ChIJnSCMKAAPREARgk9DDISvnIE,Sakos shaurma,shawarma,41.6596865,44.89164210000001
ChIJi53ZmJV0REARUo07g41vNG8,Tsiskvili in Tskneti,shawarma,41.6886899,44.6967789
ChIJtSc-HgANREARvv-U5NvDld8,Ashkara Falafel,shawarma,41.6913697,44.8017348
ChIJmy4KxPAMREARArjfnjClyx4,Cairo Restaurant,shawarma,41.6905534,44.8082342
ChIJ04L3nOUMREARmnyDK71S1nY,Kiwi Vegan Cafe,shawarma,41.6918155,44.7999529
ChIJPUHXRC8NREARlgwemaZUtcs,Mag Shaearma,shawarma,41.6892072,44.8074133
ChIJe6PTfO4MREARawWGJh-BIt0,Azarphesha,shawarma,41.6924807,44.7982897
ChIJyy3QSXANREARFnCJ9b2NmxQ,Kebab House,shawarma,41.6925305,44.8062226
ChIJk--0JNINREARlPbQqIHfMko,Sarke Georgian Kitchen Wine & Grill,shawarma,41.690924,44.80738789999999
ChIJuVcUpfYMREARqynzGwBj16Y,Grilisi / გრილისი,shawarma,41.68816959999999,44.8069506
ChIJb1E8y9sNREAR_jPHBLhd56M,Elita Shawarma,shawarma,41.6932263,44.8150137
ChIJE16KabsNREARgjsyG4vQvxs,Qute’s Shawerma,shawarma,41.6815155,44.8241909
ChIJa7ViRAANREARdfAOpXbgyng,اكل عربي لبناني سوري خليجي,shawarma,41.690468,44.8088954
ChIJPfStlQQNREARP3DyC9F_w98,Palace kitchen,shawarma,41.6881219,44.8243551
ChIJJ5Bd-_kMREARc-6wyQwz-wk,MANGAL,shawarma,41.69084549999999,44.8119503
ChIJxePaSQANREARJkT-kZO5X9g,სითი შაურმა / City Shawarma,shawarma,41.6878415,44.8568294
ChIJvXb0HaENREARo7XJ6bWFDgI,Shawarma sensation,shawarma,41.6851008,44.8400794
ChIJWTAaDwANREARSesCAUvkX4w,Labanese shawarma by Fouad,shawarma,41.6867226,44.8417295
ChIJE9eYKvkNREARK79Jv0bLJ40,Halal Jano's Shaurma,shawarma,41.6854082,44.8402064
ChIJ9-M4IoINREARRcYwxmvFNwo,ლაგურას შაურმა ბროწულით,shawarma,41.67677949999999,44.84047630000001
ChIJicQGk1ANREARF7sd7hFa4No,ქალაქური მწვადის შაურმა,shawarma,41.6863208,44.8387527
ChIJ81e4IgANREAR0MMKehRC6W4,Jano's Shaurma,shawarma,41.676171,44.8468658
ChIJ6Yn9df0NREARkywa6UvaCc4,Shawarma of Isani,shawarma,41.6880022,44.8413016
ChIJpa2ZKPANREARYI5kq9WO3Dg,Nikala's yard,shawarma,41.6878569,44.8569937
ChIJl_WzkFMNREARsxQa29-cLks,Halal doner glow shawarma,shawarma,41.6896017,44.87248659999999
ChIJ0b04VXYNREAR7FlP37TkMnU,Qute's Shaurma,shawarma,41.6862546,44.8702506
ChIJ1wOtkXcNREARtIXPSM2KHSA,Bingo Shawarma,shawarma,41.686446,44.8702621
ChIJE9o4jcMNREAR1Xm6NmHn7JM,დელე შაურმა,shawarma,41.6879522,44.872389
ChIJ8X-3XGgNREARNqjTTs_HVuc,Aq Shawarma,shawarma,41.6883583,44.8703293
ChIJPQ5bDsQNREARhMhcAJcSJIE,Shaurma Club,shawarma,41.6876458,44.8707171
ChIJ28wVH74PREARp37ZeppIfwo,Shawarma Way • შაურმა ვეი,shawarma,41.6808711,44.9036052
ChIJDZWYQ00NREARKG_9Y1dGKV4,Vakhtanguri,shawarma,41.687973,44.89369900000001
ChIJj8snElt1REARj8Qafd03hdA,At Otar's,shawarma,41.69760770000001,44.69698450000001
ChIJ4ZgudfVzREARuSZ8yCRfVeE,Wrap Master,shawarma,41.7103605,44.7588394
ChIJFaiAw1INREARPnRB-iOOvV0,Veggie Cafe,shawarma,41.7089221,44.7585896
ChIJDc9FGzpzREARJWwaTdEt-k0,Bonny bistro,shawarma,41.70923699999999,44.7593997
ChIJr-7NckBzREARNgfQKHudMVY,Usta Donerci,shawarma,41.7092186,44.7688633
ChIJvam8l6tzREARyl_FdQ0iWys,MEZZE (Only Delivery),shawarma,41.7080153,44.7654706
ChIJMScXy9cNREARX_YIn7IiBXo,MR.SHAWARMA,shawarma,41.7092379,44.7769063
ChIJ3aWpOsMNREARcaz0bOUzC-o,The Pitas,shawarma,41.7075797,44.7728101
ChIJr_u9VepzREARY_2-HtZD9GU,Vegan Place resto-bar,shawarma,41.7067065,44.7845328
ChIJUST1ouUMREARZU0mhseZh60,Local Taste,shawarma,41.7090989,44.7802865
ChIJ1_j8lG4NREARZor_TwvLE6s,ჯადოსნური შაურმა,shawarma,41.7084796,44.7939483
ChIJCYTTbAANREARhhnimP6vNKg,Istanbul Kebab’s,shawarma,41.6974789,44.8040422
ChIJC6egbR4NREARs7pm9xw50tc,Shawarma Haifa,shawarma,41.7079567,44.7986796
ChIJmfl4PdgMREARmDEI0J5T3qg,Al Shami Resturant,shawarma,41.70862959999999,44.7941376
ChIJLUVZDuENREARnfDOFURsJNI,Mexican Day,shawarma,41.7062652,44.8060404
ChIJc67jqlYNREAR2wcJhr6qdeQ,Craft Shawarma,shawarma,41.6974789,44.8040422
ChIJq1tKKTINREAR18XWdqguqME,Mexican on Tsereteli avenue,shawarma,41.7094014,44.796304
ChIJHyHo9EoNREARxNczug9rHZY,Oldenburg,shawarma,41.6980558,44.8047355
ChIJB4VBR5QNREARa8O65pM1CHY,مطعم اوفر دوس,shawarma,41.7016612,44.7941578
ChIJ6di2y_UNREARDXXXXwSrvSQ,RESTAURANT SENE • რესტორანი სენე,shawarma,41.70283999999999,44.803965
ChIJu7hFgBYNREARxkacP7i-w8w,AMIRA,shawarma,41.7037016,44.8022395
ChIJQ0ft0C4NREAR6L71v0pwt5A,Masha Allah Indian and Arabic restaurant مطعم ما شاء الله حلال‎,shawarma,41.7110495,44.7958272
ChIJX5ofGGANREARbPh7f1bHeiM,Turkish Restaurant,shawarma,41.693856,44.804416
ChIJ4xEGHjENREARiwLnpI8Rpcs,Kabsa Restaurant,shawarma,41.7089386,44.7954604
ChIJSWmqCOYNREARujG4ThjXnP8,Orbeliani Garden,shawarma,41.6984256,44.8022394
ChIJj6ybDI0NREAR1Bu-3dw0CTM,Baghdadi Restaurant,shawarma,41.7059791,44.7895909
ChIJf993_5cNREARsuv61HmeJr8,Makkah Halal Indian Arabic Restaurant,shawarma,41.7105351,44.7968374
ChIJk8yhUAANREAR31EqWSYcaA8,mente’s black shawarma,shawarma,41.7062778,44.85180560000001
ChIJu3atgjcNREARABl4R50S79g,Marjo's Meqsikuri (N1 Shawarma),shawarma,41.6941123,44.8705804
ChIJC73JNAdzREAR1z1eAd9VKLE,Shaurma Club • შაურმა ქლაბი,shawarma,41.717808,44.7207552
ChIJXdaOa91zREARqdJyiNJjlek,Bback,shawarma,41.72091450000001,44.7254356
ChIJze5paB5zREARGiJJsO3jfTQ,Ilhan Usta Shawarma,shawarma,41.7267385,44.7560338
ChIJ0yvBPoBzREARUUgPeNo-gD0,Sultan Restaurant,shawarma,41.7275248,44.758933
ChIJYTmQ3s9zREARhOtJKBF4pCg,Wrap Master,shawarma,41.7265902,44.7603321
ChIJURWROw1zREARvz8C6Ys23Co,Restaurant Pasanauri Kazbegi ave.,shawarma,41.7235003,44.7400653
ChIJAfzqQx5zREARrFpTHCUp8bE,Donerci İlhan Abi,shawarma,41.726674,44.7561998
ChIJE-2I8wVzREAR9paRjUIjSYc,Fork,shawarma,41.7236637,44.7435814
ChIJhXvJJK9zREARc0cLH3wyt9k,The station lebanese,shawarma,41.7229521,44.7759833
ChIJlyD5N7pzREAR9dyH1jc4hFE,Qute's Shaurma,shawarma,41.7236815,44.7761438
ChIJNa50e2lzREARV1JCTQnKTxw,4Brothers Restaurant,shawarma,41.7237582,44.7765153
ChIJ756WuN1zREARbEd5_GKtXFQ,Arabic Restaurant Pressed Gulf Tbilisi,shawarma,41.71725360000001,44.7801299
ChIJA20QCbxzREARdZ3iAV6GYxw,Mini Dubai,shawarma,41.7242122,44.7760206
ChIJnx8G_TxzREAROrMc_kV2VRs,გლდანის შაურმა/Shawarma,shawarma,41.72386170000001,44.7758924
ChIJB9r5xapzREARdCjyEk1v75Y,Golden Shaurma - გოლდენ შაურმა,shawarma,41.7271163,44.7854769
ChIJ55lCh9lyREARE-qEHWhVTZ0,Shaurma Club • შაურმა ქლაბი,shawarma,41.7237134,44.7762144
ChIJ25wtIM5zREARPd8GhfORFtE,OK Shawarma,shawarma,41.7282122,44.7874615
ChIJA0iK90pzREARXjSRKe4XGHA,Pita Lab,shawarma,41.71866130000001,44.7813569
ChIJ8QysmSNzREARYcQekbRqhAo,Shaurma Corner,shawarma,41.7164277,44.7761144
ChIJK3URMs9zREARKbwWpepCgSc,Alanzo's Corner,shawarma,41.7157624,44.7722705
ChIJgeJuMQBzREARfkR4XFyDoxo,Dragon Shaurma,shawarma,41.7281995,44.75936309999999
ChIJSW5hKQBzREAROE9SVuaLXlo,Alexandria restaurant (Technical),shawarma,41.7170836,44.7800888
ChIJAbjmbNdyREAR5ZA6UX1mfcI,Fast Food Pyramida,shawarma,41.72155739999999,44.7779336
ChIJzU-lbwBzREAR4br8e5RXnn4,Shok shaurma,shawarma,41.7188761,44.7783799
ChIJR0zRPydzREAR006Z3OoKcnY,პაულანერის საძმო,shawarma,41.72171600000001,44.7675207
ChIJMV4nvPVzREARzp2g0mZvS3I,Tzatziki,shawarma,41.7232913,44.775369
ChIJJf5eHeByREARpM2V_wDt-2U,Shawarma House,shawarma,41.7259529,44.7615298
ChIJcy9VsNlyREARFbhSgPlKqb0,Bony 's Shawarma,shawarma,41.7228781,44.77435939999999
ChIJdYd6PgBzREARtsr70UF_rCM,Restaurant Mimino,shawarma,41.7190631,44.7764242
ChIJpdHI0ZgNREARFJAxBWRJuV0,Flash Shawarma,shawarma,41.7114568,44.7929571
ChIJxZ3gOhZzREARqByo-yhFfP0,Istanbul Doner Marjanashvili,shawarma,41.71019200000001,44.79669680000001
ChIJnWAx8CwNREAR4k7VGJjgK5k,İstanbul Meyhanesi,shawarma,41.7114038,44.7955008
ChIJIRa6Ce9zREARr_wzVAWGT9c,shawarma,shawarma,41.7225145,44.7962386
ChIJT91IGc5zREARMXE1cXt-D54,MAINZ SHAWARMA,shawarma,41.7232627,44.7910009
ChIJ4eSTvOUNREARBaDq4ONMvtQ,Shaurma Point,shawarma,41.7132275,44.7918834
ChIJdXLxpNNzREARfvNPeSkXZ_M,Lezzetli Doner,shawarma,41.7216123,44.792283
ChIJP8Uc_LgNREAROT8vEDSPYx4,BEIRUT SAJ RESTAURANT,shawarma,41.7120891,44.79563479999999
ChIJGwocOy0NREAR8NuVpkbHqE4,Shaurma Club • შაურმა ქლაბი,shawarma,41.7190495,44.7936068
ChIJzbJZ4FENREARkjJzwSs9tbc,Weller,shawarma,41.7158293,44.7983037
ChIJYd_iz4oNREARMNnFwGnKDpU,KMC Shaurma,shawarma,41.7151377,44.827096
ChIJPVR6DqkNREARd1L5Qudd_pQ,Nina and Benny's Cafe,shawarma,41.7086289,44.8106467
ChIJB3cdSwRzREARZqp5nYYIwlk,ნაკვერჩხალზე,shawarma,41.7277425,44.75911250000001
ChIJK2Bb6jpzREARSpcE10YW9Js,Cool shaurma,shawarma,41.7300293,44.7601243
ChIJQVgjbs9zREARy719ns4wNCE,Shaurma Matata,shawarma,41.7434539,44.7773544
ChIJBTBEsyoNREARScajTT2ERvg,"✨BIG JINI✨.Falafel.Shawarma vegan,Fasting: falafel in lavash.Shawarma pork. Hot dog",shawarma,41.7424872,44.77356260000001
ChIJfbpi78tzREARu6qKsoFpheY,Retro Shawarma - რეტრო,shawarma,41.7434321,44.7771915
ChIJveAvzC9zREARugwRvIjhQbE,MR KABAB RESTAURANT,shawarma,41.7329935,44.7684528
ChIJm9JpJMlzREARtq5IuG8eBGY,Black Shawarma,shawarma,41.7320977,44.7978884
ChIJi7WfBbVzREAR2wOP4LBeKng,Shaurman • შაურმენი,shawarma,41.745294,44.7924634
ChIJSzxhwARzREARnmeTaFt5bjE,Shaurma Club • შაურმა ქლაბი,shawarma,41.7331397,44.79732430000001
ChIJUXH6H0UNREARDxzn8ICpZaU,Zgvis Samotxe,shawarma,41.73143899999999,44.8338616
ChIJew3mZ3sTREARdlhoQnk2hBA,Шашлычка лучшая Shashlik the best,shawarma,41.7342977,44.8371483
ChIJ_wRUv6hzREARSvFdIP2Qv10,Joker Shaurma,shawarma,41.7510504,44.77878310000001
ChIJ5Vi8zHtzREARDZz4luF3zqQ,DiverseFood Shawarma,shawarma,41.748482,44.7776354
ChIJZYa2TFBtREARHEgB7hGNGRs,Matata,shawarma,41.7627061,44.7778058
ChIJAQsMO1hzREARq5CS1DS3kqg,სთრით ფუდი შაურმა ნაკვერჩხალზე,shawarma,41.7584182,44.7716074
ChIJHQMyOtlzREARJu0ZzVTyuQs,KING SHAWRMA ALEPPO,shawarma,41.7606766,44.7647917
ChIJC4PCBgBzREARCZLfKiMcF-s,Algetis shaurma (HALAL),shawarma,41.7489366,44.7774259
ChIJjTVCPwBtREAR0--JywGRzGU,Tasty,shawarma,41.7565061,44.7875253
ChIJ61_gEadzREAR9YMN8oPOmlY,Shaverma,shawarma,41.7584773,44.7717023
ChIJ3ZqhI49yREARBJXf1egHG-k,Mirzaani,shawarma,41.7484538,44.7771162
ChIJXf6RMCRzREAR-O7HLif9PgI,Fresh Shaurma,shawarma,41.7489705,44.7908161
ChIJk2euPRttREARopHG_AiIrPg,Urban food,shawarma,41.7760149,44.7758917
ChIJScS-LwBtREAROwHqwc3feMA,დიღმის შაურმა,shawarma,41.7760539,44.7693733
ChIJscI2TsNtREARzOn0qCV5TNI,Qvevri,shawarma,41.77173550000001,44.779743
ChIJL-gh_qNtREARr3R1zBo8qAk,Gote's Shawarma,shawarma,41.778288,44.8050627
ChIJyzJBxlptREARUhqhtPp9kH4,Shawarma,shawarma,41.7790331,44.8050141
ChIJKwuIUgBtREARcThcgkwfRU0,Arabic restaurant,shawarma,41.7667247,44.7909689
ChIJBSStNgBtREARMi-bYis_bps,Tarantino’s Shawarma,shawarma,41.7646654,44.7894433
ChIJ8w_C9_ptREARLjgFWATlRSw,100Arabic Restaurant,shawarma,41.7667588,44.7914768
ChIJ42acM7NtREARFWQ4tiCjO0E,ბალუ მწვადის შაურმა,shawarma,41.7778293,44.8247997
ChIJu_6fgPNvREARK1sPOOSYOEk,დიღმის შაურმა / digmis shawarma,shawarma,41.7874422,44.7410355
ChIJkdrLDb1vREARUwCGymyMa0g,სწრაფი კვება,shawarma,41.792444,44.7609977
ChIJcdRCVtlvREARK0KvHhhfp50,სიდას შაურმა / Sidas Shaurma,shawarma,41.7927,44.7576873
ChIJtR3loM1vREARazDTH6US1lY,Shaurma Club • შაურმა ქლაბი,shawarma,41.7877735,44.7546215
ChIJF83GIABvREARrbatkCyBg2U,ACE SHAWARMA 2,shawarma,41.7883308,44.7452358
ChIJdWszCABvREARVJRzDH-xKhA,Fast Shaurma/ფასთ შაურმა,shawarma,41.7881273,44.7421236
ChIJg6-ME-VvREARqiYKvL6mVOk,Christia restaurant,shawarma,41.78988710000001,44.7547498
ChIJrcOOVf5vREARLaA1qrGHl7s,3 Shaurma (digomi),shawarma,41.7951663,44.7644394
ChIJ4Q4XYDZsREARNQrhuYxitrs,Gldani's Shaurma,shawarma,41.7945799,44.8102318
ChIJMZXydMhtREARbsed7r0ztIw,ხინკლის სამეფო,shawarma,41.7857771,44.7925895
ChIJj9vLZjZsREARg5ZGfEsrk7s,Shaurma Club • შაურმა ქლაბი,shawarma,41.7947043,44.8093271
ChIJdQ9Y5bVtREARxviaEeoZLBI,Antre Batono,shawarma,41.7876094,44.8009349
ChIJ9YafOjttREARKY-rH_hwCEw,MacShaurma,shawarma,41.7932508,44.8130439
ChIJv1dEQABtREAR4kRntmambwQ,Shawarma Ward,shawarma,41.7939573,44.816661
ChIJfVld-H1tREAR_l9LeQ-aYqY,Best Shaurma,shawarma,41.7924304,44.8167505
ChIJX5tKPklsREARpols0pAnJL8,Shawarmaniac-შაურმანიაკი,shawarma,41.7915401,44.8161141
ChIJDe7RwklsREARHmZSolaeOLE,Balu BBQ shaurma,shawarma,41.7933285,44.8126904
ChIJ8bkDiPltREARl3G99tJ__lE,MARGE - მარგე,shawarma,41.79302860000001,44.817338
ChIJa5uUz9ltREARa6F4viRCgpM,Alexandria,shawarma,41.79567120000001,44.8124704
ChIJrSHMiEhsREARRm7FKdobuow,Shaurma Club • შაურმა ქლაბი,shawarma,41.7934548,44.8124432
ChIJzTcfaO5tREARCACsusHdy2A,elit gemo,shawarma,41.7931235,44.81956479999999
ChIJRYpukkhsREARJs9jjMUrk9Y,Restaurant - Chemo kargo,shawarma,41.7941011,44.818738
ChIJMzlvGtptREAR3XkfFXbBajk,shaurma & drive. შაურმა & დრაივი,shawarma,41.8021086,44.7983206
ChIJ3SNwCn8NREARYAf7B_vgoKE,Subway,subway,41.6901975,44.80777
ChIJ58Lpur0NREAR3Vih2WDo-rU,Subway,subway,41.6847396,44.820407
ChIJD8BbJWkNREARRrj6yS15X-Q,Subway,subway,41.6895619,44.8967353
ChIJhbmbEgBzREARwgHVNKIBKlk,Subway,subway,41.7113067,44.75776810000001
ChIJsWbf8UxzREARemTHp6Lq00M,YOKO,subway,41.7095619,44.7700898
ChIJ-Y3J8akNREARdZFJjIaAaCA,Subway,subway,41.6936213,44.8007381
ChIJVaEJXM0NREARz2OU8i97Zv8,Subway,subway,41.6938,44.80151
ChIJddIUzhhzREARiTUHqxvLbxI,Subway,subway,41.7240975,44.7278498
ChIJpb6BRgBzREAR5tIfPkivHh8,Subway,subway,41.7268008,44.7568145
ChIJVQVahvdzREARHjgJYsZyuVE,Subway,subway,41.71772860000001,44.7776704
ChIJOxLhDQBzREARRNOWYUR7_no,Abu’s Tea Shop (അബൂന്റെ ചായക്കട),subway,41.71955519999999,44.778617
ChIJWRRA7Y8NREAROfKEZTXe0Es,Craft Wine Restaurant,subway,41.7156582,44.7982556
ChIJM1PJaABzREAR042MHgmnTsY,Subway,subway,41.7410386,44.7389094
ChIJfUWSTABzREARapKPUaEFzuE,Subway,subway,41.7515352,44.774465
ChIJm9LEOgBzREARsZZJAy9SOQI,Subway,subway,41.7543574,44.7697685
ChIJv7LE8MxtREARe4kWzjEgXrA,Subway,subway,41.7794946,44.76828099999999
ChIJvb8iSkNtREARIdcurZU0lFM,Restaurant Tbilisi,subway,41.7790391,44.7693726
ChIJ0x3jUQBtREARLd_vmL08m4E,Subway,subway,41.793709,44.7709502
ChIJNVCNCrNtREAR6JuLrE-vfDk,Subway,subway,41.7871335,44.7775936
ChIJjbCzqfJtREARtuslHizYUbA,Subway,subway,41.7877199,44.7770016
ChIJWYXU1xZtREARJhSWKZPhvRY,Lampari,subway,41.7921137,44.8150732
ChIJ26QNNmxvREARqg_--45GWT8,Subway,subway,41.81659560000001,44.7726613
ChIJnXaMWxMJREAR6LW_F0t4CsY,Modi Nakhe,french fries,41.6298769,44.8089115
ChIJK1hBVAAJREAREKSsVSByVs0,რესტორანი ხალდე/RESTAURANT KHALDE,french fries,41.6324839,44.8157782
ChIJdxGhoekPREARv6n7eJXGtZ0,ბუთა რესტორანი,french fries,41.6361313,44.9539343
ChIJyZI7o0QLREARDzsXciC3mig,Hope’s Kitchen,french fries,41.6502912,44.6952378
